"CnBio_ID","CnBio_Age","CnBio_Ethnicity","CnBio_Gender","CnPrAl_Date_graduated","CnMem_1_01_Date_Joined","Days_to_membership","CnPrAl_Degree","Degree_level","CnPrAlAttrCat_1_01_Description","CnPrAlAttrCat_1_02_Description","CnPrBs_Industry","CnAdrPrf_City","CnAdrPrf_County","CnAdrPrf_State","CnAdrPrf_ContryLongDscription","CnSmryEdu_Total_Educations","CnMem_1_01_Consecutive_Years","CnMem_1_01_Standing","CnMem_1_01_Total_Years","CnMem_1_01_Last_Dropped_Date","CnMem_1_01_Cur_Expires_on","Type_membership","CnMem_1_01_AtrCat_1_01_Description","CnGf_1_01_Fnds_1_01_Description","CnGf_1_01_Apls_1_01_Ap_Description","CnGf_1_01_Pks_1_01_Package_ID","CnGf_1_01_Pks_1_01_Description","CnGf_1_01_Pks_1_01_Description.1","Membership_desc","Gdate","Gmonth","Gyear","Mdate","Mmonth","Myear","degree_full","stateF","state","Ethnicity","Age","one","Same_day","Same_classroom_same_day","surv","dtm","cens","group","GraduationPeriod","time","Gender","Same_city_members","Same_degree_year_members"
200822403,27,"Hispanic/Latino","Female","5/17/2014","6/19/2014",33,"Doctor of Pharmacy","Doctorate","PHARM-College of Pharmacy",,"","Gilbert","Maricopa","AZ","United States",1,1,"Active",1,"","6/30/2017","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Student","Gift of Student Membership_UA affiliate","Phoenix Chapter","Paid",2014-05-17,"Fall",2014,2014-06-19,"06","2014","Doctor of Pharmacy_PHARM-College of Pharmacy","Arizona","Arizona","Hispanic",27,1,,,2014-06-19,33,1,"Active","Fall",33,"Female",25,0
20109469,33,"White or Caucasian","Male","5/17/2014","6/19/2014",33,"Doctor of Pharmacy","Doctorate","PHARM-College of Pharmacy",,"Healthcare","Tucson","Pima","AZ","United States",1,1,"Active",1,"","6/30/2017","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Student","Gift of Student Membership_UA affiliate","","Paid",2014-05-17,"Fall",2014,2014-06-19,"06","2014","Doctor of Pharmacy_PHARM-College of Pharmacy","Arizona","Arizona","Caucasian",33,1,,,2014-06-19,33,1,"Active","Fall",33,"Male",612,1
200931307,27,"Hispanic/Latino","Male","12/21/2013","6/25/2014",186,"Master of Science","Masters","SCI-College of Science",,"","Downers Grove","Dupage","IL","United States",1,0,"Dropped",1,"7/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 13-14","ALUM Mbr Unspecified","Online, not specified","","Paid",2013-12-21,"Spring",2013,2014-06-25,"06","2014","Master of Science_SCI-College of Science","others","others","Hispanic",27,1,,,2014-06-25,186,1,"Dropped","Spring",186,"Male",0,2
200898680,25,"White or Caucasian","Female","5/12/2012","6/29/2014",778,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Lake Forest","Orange","CA","United States",1,0,"Active",1,"7/15/2015","9/30/2016","Annual","OCCats, Orange County CA","UAAA Memberships","","ALUM Mbr OC","OCCats, Orange County CA","Not Specified","Paid",2012-05-12,"Fall",2012,2014-06-29,"06","2014","BS in Business Admin_ELLER-Eller College of Management","California","California","Caucasian",25,1,,,2014-06-29,778,1,"Active","Fall",778,"Female",2,27
200823740,27,"White or Caucasian","Male","5/12/2012","7/1/2014",780,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Norfolk","Norfolk City","VA","United States",1,0,"Dropped",1,"8/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","Online, not specified","Paid",2012-05-12,"Fall",2012,2014-07-01,"07","2014","Bachelor of Science_CALS-College of Agriculture & Life Sciences","others","others","Caucasian",27,1,,,2014-07-01,780,1,"Dropped","Fall",780,"Male",0,8
2005329,33,"","Male","5/1/2005","7/9/2014",3356,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Santa Clara","Santa Clara","CA","United States",1,0,"Dropped",1,"8/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","SP08 - Parent Campaign (GradSpec) <3007>","Paid",2005-05-01,"Fall",2005,2014-07-09,"07","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","others",33,1,,,2014-07-09,3356,1,"Dropped","Fall",3356,"Male",2,49
200921105,25,"White or Caucasian","Female","5/11/2013","7/11/2014",426,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Scottsdale","Maricopa","AZ","United States",1,1,"Active",1,"","7/31/2016","Annual","EastValleyCats, Phoenix AZ","UAAA Memberships","","ALUM Mbr East Valley","EastValleyCats, Phoenix AZ","CactusCats, Tucson AZ","Paid",2013-05-11,"Fall",2013,2014-07-11,"07","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",25,1,,,2014-07-11,426,1,"Active","Fall",426,"Female",91,1
2006651,32,"White or Caucasian","Female","5/1/2006","7/12/2014",2994,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Chandler","Maricopa","AZ","United States",1,1,"Active",1,"","7/31/2016","Annual","EastValleyCats, Phoenix AZ","UAAA Memberships","","ALUM Mbr East Valley","EastValleyCats, Phoenix AZ","SP09 - May09 Parent Grad Gift Campaign <2025>","Paid",2006-05-01,"Fall",2006,2014-07-12,"07","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",32,1,,,2014-07-12,2994,1,"Active","Fall",2994,"Female",40,46
20087226,31,"Hispanic/Latino","Female","12/1/2007","7/21/2014",2424,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Fort Mohave","Mohave","AZ","United States",1,0,"Dropped",1,"8/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","Pre-RE Alumnus Acquisitions","Paid",2007-12-01,"Spring",2007,2014-07-21,"07","2014","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","Arizona","Arizona","Hispanic",31,1,,,2014-07-21,2424,1,"Dropped","Spring",2424,"Female",0,6
200923156,24,"White or Caucasian","Female","5/11/2013","7/22/2014",437,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Altadena","Los Angeles","CA","United States",1,0,"Dropped",1,"8/15/2015","","Dropped","SoCalCats, Los Angeles CA","UAAA Memberships","","ALUM Mbr Los Angeles","SoCalCats, Los Angeles CA","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Paid",2013-05-11,"Fall",2013,2014-07-22,"07","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",24,1,,,2014-07-22,437,1,"Dropped","Fall",437,"Female",1,15
200814313,28,"Hispanic/Latino","Female","5/15/2010","7/26/2014",1533,"Bachelor of Science","Bachelors","CALS-College of Agriculture & Life Sciences",,"","Tucson","Pima","AZ","United States",1,1,"Active",1,"","7/31/2016","Annual","","UAAA Memberships","","ALUM Mbr Honors Club","Honors College Alumni Club","SCI_College Circle/College of Science","Bundled_offer",2010-05-15,"Fall",2010,2014-07-26,"07","2014","Bachelor of Science_CALS-College of Agriculture & Life Sciences","Arizona","Arizona","Hispanic",28,1,,,2014-07-26,1533,1,"Active","Fall",1533,"Female",613,1
201128628,38,"White or Caucasian","Male","8/8/2013","8/1/2014",358,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","SP06 - Scholarship","Paid",2013-08-08,"Fall",2013,2014-08-01,"08","2014","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",38,1,,,2014-08-01,358,1,"Dropped","Fall",358,"Male",614,14
200930201,24,"Hispanic/Latino","Male","5/17/2014","8/2/2014",77,"Bachelor of General Studies","Bachelors","LA-College of Liberal Arts/ General Studies",,"","Venice","Los Angeles","CA","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","SoCalCats, Los Angeles CA","UAAA Memberships","","ALUM Mbr Los Angeles","SoCalCats, Los Angeles CA","2008 Football Tickets & Tailgates","Paid",2014-05-17,"Fall",2014,2014-08-02,"08","2014","Bachelor of General Studies_LA-College of Liberal Arts/ General Studies","California","California","Hispanic",24,1,,,2014-08-02,77,1,"Dropped","Fall",77,"Male",1,25
201134145,34,"White or Caucasian","Female","5/11/2013","8/2/2014",448,"Master of Fine Arts","Masters","FA-College of Fine Arts - Art",,"","Lafayette","Lafayette","LA","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","","ALUM Mbr Tucson","CactusCats, Tucson AZ","Online, not specified","Paid",2013-05-11,"Fall",2013,2014-08-02,"08","2014","Master of Fine Arts_FA-College of Fine Arts - Art","others","others","Caucasian",34,1,,,2014-08-02,448,1,"Dropped","Fall",448,"Female",3,0
200898841,25,"Hispanic/Latino","Female","5/12/2012","8/4/2014",814,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Los Angeles","Los Angeles","CA","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","OCCats, Orange County CA","UAAA Memberships","","ALUM Mbr OC","OCCats, Orange County CA","Not Specified","Paid",2012-05-12,"Fall",2012,2014-08-04,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Hispanic",25,1,,,2014-08-04,814,1,"Dropped","Fall",814,"Female",31,21
201132494,65,"White or Caucasian","Female","5/17/2014","8/12/2014",87,"Master of Arts","Masters","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","CactusCats, Tucson AZ","UAAA Memberships","","ALUM Mbr Tucson","CactusCats, Tucson AZ","BeachCats, San Diego CA","Paid",2014-05-17,"Fall",2014,2014-08-12,"08","2014","Master of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",65,1,,,2014-08-12,87,1,"Dropped","Fall",87,"Female",615,0
200817655,29,"","Female","5/1/2009","8/13/2014",1930,"Bachelor of Fine Arts","Bachelors","FA-College of Fine Arts - Art",,"","Santa Monica","Los Angeles","CA","United States",1,1,"Active",1,"","8/31/2017","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2014-08-13,"08","2014","Bachelor of Fine Arts_FA-College of Fine Arts - Art","California","California","others",29,1,,,2014-08-13,1930,1,"Active","Fall",1930,"Female",9,2
200878861,25,"Asian","Female","5/12/2012","8/20/2014",830,"BS in Optical Sciences & Engineering","Bachelors","ENGR-College of Engineering",,"","San Diego","San Diego","CA","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","SP15 Grad Fest form returns","Paid",2012-05-12,"Fall",2012,2014-08-20,"08","2014","BS in Optical Sciences & Engineering_ENGR-College of Engineering","California","California","others",25,1,,,2014-08-20,830,1,"Dropped","Fall",830,"Female",34,0
200518275,32,"African American or Black","Female","5/1/2005","8/22/2014",3400,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Azusa","Los Angeles","CA","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Magazine","Arizona Alumni Magazine","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2014-08-22,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","others",32,1,,,2014-08-22,3400,1,"Dropped","Fall",3400,"Female",0,50
20088521,30,"White or Caucasian","Male","8/1/2009","8/25/2014",1850,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","San Francisco","San Francisco","CA","United States",1,0,"Active",1,"9/15/2015","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","SCI_College Circle/College of Science","Bundled_offer",2009-08-01,"Fall",2009,2014-08-25,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",30,1,,,2014-08-25,1850,1,"Active","Fall",1850,"Male",26,30
200915739,23,"White or Caucasian","Male","5/11/2013","8/27/2014",473,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Portland","Washington","OR","United States",2,0,"Dropped",1,"9/15/2015","","Dropped","RoseCityCats, Portland OR","UAAA Memberships","","ALUM Mbr Portland","RoseCityCats, Portland OR","Online, not specified","Paid",2013-05-11,"Fall",2013,2014-08-27,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",23,1,,,2014-08-27,473,1,"Dropped","Fall",473,"Male",14,16
2008100749,30,"White or Caucasian","Male","5/12/2012","8/29/2014",839,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr GameDay14","GameDay14 online coupon sale","Pre-RE Online Sign Ups","Paid",2012-05-12,"Fall",2012,2014-08-29,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",30,1,,,2014-08-29,839,1,"Dropped","Fall",839,"Male",616,22
200822382,26,"White or Caucasian","Male","5/14/2011","8/29/2014",1203,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","","","","","","SCI_College Circle/College of Science","Bundled_offer",2011-05-14,"Fall",2011,2014-08-29,"08","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",26,1,,,2014-08-29,1203,1,"Dropped","Fall",1203,"Male",617,25
200930245,25,"White or Caucasian","Female","5/11/2013","8/29/2014",475,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Tustin","Orange","CA","United States",1,1,"Active",1,"","","Life","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","Pre-RE Online Sign Ups","Paid",2013-05-11,"Fall",2013,2014-08-29,"08","2014","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","California","California","Caucasian",25,1,,,2014-08-29,475,1,"Active","Fall",475,"Female",2,1
201146019,32,"Mexican or Mex Amer or Chicano","Male","5/11/2013","8/29/2014",475,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Vail","Pima","AZ","United States",1,1,"Active",1,"","","Life","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr GameDay14","GameDay14 online coupon sale","INV_GR09 - 2009 Grads campaign","Paid",2013-05-11,"Fall",2013,2014-08-29,"08","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","others",32,1,,,2014-08-29,475,1,"Active","Fall",475,"Male",7,2
201144829,39,"White or Caucasian","Female","12/21/2013","8/29/2014",251,"Master of Arts","Masters","SBS-School of Info Resources & Library Science",,"","Danbury","Fairfield","CT","United States",1,0,"Dropped",1,"9/15/2015","","Dropped","MetroCats, New York City NY","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr GameDay14","GameDay14 online coupon sale","GameDay15 online coupon sale","Paid",2013-12-21,"Spring",2013,2014-08-29,"08","2014","Master of Arts_SBS-School of Info Resources & Library Science","others","others","Caucasian",39,1,,,2014-08-29,251,1,"Dropped","Spring",251,"Female",0,1
200818730,30,"White or Caucasian","Male","5/1/2009","9/3/2014",1951,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"Finance","White Plains","Westchester","NY","United States",1,0,"Dropped",1,"10/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Gift of Student Membership_UA affiliate","Paid",2009-05-01,"Fall",2009,2014-09-03,"09","2014","BS in Business Admin_ELLER-Eller College of Management","others","others","Caucasian",30,1,,,2014-09-03,1951,1,"Dropped","Fall",1951,"Male",0,20
200614432,33,"White or Caucasian","Female","12/1/2005","9/12/2014",3207,"BA in Education","Bachelors","HUM-College of Humanities",,"","Frederick","Frederick","MD","United States",1,0,"Dropped",1,"10/15/2015","","Dropped","CapitolCats, Washington DC","UAAA Memberships","","ALUM Mbr Wash DC","CapitolCats, Washington DC","Grad Fest form returns (all semesters)","Bundled_offer",2005-12-01,"Spring",2005,2014-09-12,"09","2014","BA in Education_HUM-College of Humanities","others","others","Caucasian",33,1,,,2014-09-12,3207,1,"Dropped","Spring",3207,"Female",0,0
20124474,36,"White or Caucasian","Male","8/14/2014","9/12/2014",29,"Master of Arts","Masters","SBS-College of Social & Behavioral Sciences",,"","Brighton","Adams","CO","United States",1,1,"Active",1,"","9/30/2017","Annual","EastValleyCats, Phoenix AZ","UAAA Memberships","","ALUM Mbr East Valley","EastValleyCats, Phoenix AZ","","Paid",2014-08-14,"Fall",2014,2014-09-12,"09","2014","Master of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",36,1,,,2014-09-12,29,1,"Active","Fall",29,"Male",1,1
200516389,34,"American Indian","Female","5/1/2005","9/13/2014",3422,"Bachelor of Arts","Bachelors","FA-College of Fine Arts",,"","Portland","Multnomah","OR","United States",1,0,"Dropped",1,"10/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2014-09-13,"09","2014","Bachelor of Arts_FA-College of Fine Arts","others","others","others",34,1,,,2014-09-13,3422,1,"Dropped","Fall",3422,"Female",15,2
200814305,28,"American Indian","Female","5/14/2011","9/15/2014",1220,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Coolidge","Pinal","AZ","United States",1,0,"Dropped",1,"10/15/2015","","Dropped","","","","","","SCI_College Circle/College of Science","Bundled_offer",2011-05-14,"Fall",2011,2014-09-15,"09","2014","Bachelor of Arts_HUM-College of Humanities","Arizona","Arizona","others",28,1,,,2014-09-15,1220,1,"Dropped","Fall",1220,"Female",2,8
201220804,58,"White or Caucasian","Male","5/17/2014","9/27/2014",133,"Bachelor of Arts","Bachelors","SCI-College of Science",,"","Tucson","Pima","AZ","United States",1,1,"Active",1,"","9/30/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","","Paid",2014-05-17,"Fall",2014,2014-09-27,"09","2014","Bachelor of Arts_SCI-College of Science","Arizona","Arizona","Caucasian",58,1,,,2014-09-27,133,1,"Active","Fall",133,"Male",618,37
200813105,28,"Hispanic/Latino","Female","12/1/2009","10/1/2014",1765,"Bachelor of Arts","Bachelors","HUM-College of Humanities",,"","Santa Fe","Santa Fe","NM","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Event","Special Alumni Association Event (misc)","SCI_College Circle/College of Science","Bundled_offer",2009-12-01,"Spring",2009,2014-10-01,"10","2014","Bachelor of Arts_HUM-College of Humanities","others","others","Hispanic",28,1,,,2014-10-01,1765,1,"Dropped","Spring",1765,"Female",2,7
200821726,26,"White or Caucasian","Female","12/17/2011","10/1/2014",1019,"Bachelor of Music","Bachelors","FA-College of Fine Arts - Music",,"","Fullerton","Orange","CA","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","OCCats, Orange County CA","UAAA Memberships","","ALUM Mbr OC","OCCats, Orange County CA","GR09 (F09) May09 grads Diploma Campaign <2031>","Paid",2011-12-17,"Spring",2011,2014-10-01,"10","2014","Bachelor of Music_FA-College of Fine Arts - Music","California","California","Caucasian",26,1,,,2014-10-01,1019,1,"Dropped","Spring",1019,"Female",2,0
200818122,28,"Hispanic/Latino","Female","8/8/2013","10/2/2014",420,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Arizona Alumni Magazine","Paid",2013-08-08,"Fall",2013,2014-10-02,"10","2014","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","Arizona","Arizona","Hispanic",28,1,,,2014-10-02,420,1,"Dropped","Fall",420,"Female",619,2
200821944,28,"American Indian","Female","5/15/2010","10/3/2014",1602,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Newbury Park","Ventura","CA","United States",2,1,"Active",1,"","10/31/2018","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","SCI_College Circle/College of Science","Bundled_offer",2010-05-15,"Fall",2010,2014-10-03,"10","2014","BS in Business Admin_ELLER-Eller College of Management","California","California","others",28,1,,,2014-10-03,1602,1,"Active","Fall",1602,"Female",1,18
201132079,37,"White or Caucasian","Female","12/21/2013","10/6/2014",289,"Master of Science","Masters","CALS-College of Agriculture & Life Sciences",,"","Littleton","Jefferson","CO","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Online, not specified","Paid",2013-12-21,"Spring",2013,2014-10-06,"10","2014","Master of Science_CALS-College of Agriculture & Life Sciences","others","others","Caucasian",37,1,,,2014-10-06,289,1,"Dropped","Spring",289,"Female",2,0
20078628,31,"Hispanic/Latino","Male","8/1/2006","10/10/2014",2992,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","","ALUM Mbr Event","Special Alumni Association Event (misc)","SCI_College Circle/College of Science","Bundled_offer",2006-08-01,"Fall",2006,2014-10-10,"10","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Hispanic",31,1,,,2014-10-10,2992,1,"Dropped","Fall",2992,"Male",151,47
200894964,26,"White or Caucasian","Male","12/15/2012","10/15/2014",669,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","Phoenix Young Alumni Club","UAAA Memberships","","ALUM Mbr PYAC","Phoenix Young Alumni Club","Not Specified","Paid",2012-12-15,"Spring",2012,2014-10-15,"10","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",26,1,,,2014-10-15,669,1,"Dropped","Spring",669,"Male",152,23
20101965,34,"White or Caucasian","Female","12/21/2013","10/15/2014",298,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,1,"Active",1,"","10/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Not Specified","Paid",2013-12-21,"Spring",2013,2014-10-15,"10","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",34,1,,,2014-10-15,298,1,"Active","Spring",298,"Female",620,3
20129654,39,"2 or More Races","Male","8/8/2013","10/17/2014",435,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Second Mesa","Navajo","AZ","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","","","","","Online, not specified","Paid",2013-08-08,"Fall",2013,2014-10-17,"10","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","others",39,1,,,2014-10-17,435,1,"Dropped","Fall",435,"Male",0,17
200518481,32,"White or Caucasian","Male","5/1/2005","10/19/2014",3458,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Spring","Harris","TX","United States",1,1,"Active",1,"","10/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Grad Fest form returns (all semesters)","Bundled_offer",2005-05-01,"Fall",2005,2014-10-19,"10","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",32,1,,,2014-10-19,3458,1,"Active","Fall",3458,"Male",1,51
20085360,30,"Hispanic/Latino","Female","12/1/2009","10/22/2014",1786,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","Tucson","Pima","AZ","United States",1,1,"Active",1,"","10/31/2016","Annual","CactusCats, Tucson AZ","UAAA Memberships","","ALUM Mbr Tucson","CactusCats, Tucson AZ","SCI_College Circle/College of Science","Bundled_offer",2009-12-01,"Spring",2009,2014-10-22,"10","2014","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Hispanic",30,1,,,2014-10-22,1786,1,"Active","Spring",1786,"Female",621,9
200927303,25,"White or Caucasian","Female","12/21/2013","10/23/2014",306,"BS in Education","Bachelors","EDUC-College of Education",,"","Tucson","Pima","AZ","United States",2,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","F14 Invoice_2013 New Grads campaign","Paid",2013-12-21,"Spring",2013,2014-10-23,"10","2014","BS in Education_EDUC-College of Education","Arizona","Arizona","Caucasian",25,1,,,2014-10-23,306,1,"Dropped","Spring",306,"Female",622,0
20079388,32,"White or Caucasian","Female","12/1/2006","10/24/2014",2884,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Golden Valley","Hennepin","MN","United States",1,1,"Active",1,"","10/31/2016","Annual","TwinCitiesCats, Minneapolis-St. Paul, MN","UAAA Memberships","","ALUM Mbr Minn/StPaul","TwinCitiesCats, Minneapolis/St. Paul, MN","Not Specified","Paid",2006-12-01,"Spring",2006,2014-10-24,"10","2014","BS in Business Admin_ELLER-Eller College of Management","others","others","Caucasian",32,1,,,2014-10-24,2884,1,"Active","Spring",2884,"Female",0,23
2008101172,34,"White or Caucasian","Male","12/21/2013","10/24/2014",307,"Master of Science","Masters","ENGR-College of Engineering",,"","Apache Junction","Pinal","AZ","United States",1,1,"Active",1,"","10/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Online, not specified","Paid",2013-12-21,"Spring",2013,2014-10-24,"10","2014","Master of Science_ENGR-College of Engineering","Arizona","Arizona","Caucasian",34,1,,,2014-10-24,307,1,"Active","Spring",307,"Male",1,0
200839219,30,"White or Caucasian","Female","5/1/2007","10/27/2014",2736,"BA in Education","Bachelors","EDUC-College of Education",,"","Simi Valley","Ventura","CA","United States",1,1,"Active",1,"","10/31/2017","Annual","SoCalCats, Los Angeles CA","UAAA Memberships","","ALUM Mbr Los Angeles","SoCalCats, Los Angeles CA","Grad Fest form returns (all semesters)","Bundled_offer",2007-05-01,"Fall",2007,2014-10-27,"10","2014","BA in Education_EDUC-College of Education","California","California","Caucasian",30,1,,,2014-10-27,2736,1,"Active","Fall",2736,"Female",1,7
